CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C	1975.997	1.0	0.0
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C	2001.644	0.0	1.0
Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1	1990.718	1.0	0.0
Nc1nc(=O)c2ncn(COCCO)c2[nH]1	1982.266	1.0	0.0
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21	1995.148	0.0	1.0
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O	1976.284	1.0	0.0
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O	1976.055	1.0	0.0
CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O	1976.265	1.0	0.0
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O	1976.284	1.0	0.0
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	1996.757	0.0	1.0
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl	1999.844	0.0	1.0
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	1996.757	1.0	0.0
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1	1975.825	1.0	0.0
Cl.Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21	2003.658	0.0	1.0
CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC	1984.429	1.0	0.0
CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2	1976.036	1.0	0.0
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2	1993.173	1.0	0.0
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2	1973.005	1.0	0.0
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1	2009.463	1.0	0.0
CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O	2017.97	0.0	1.0
C[N+]1(C)C2CCC1CC(OC(=O)C(O)c1ccccc1)C2	2015.805	1.0	0.0
CC(C)[N+]1(C)[C@@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2	1978.603	1.0	0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O	1973.063	1.0	0.0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O	1976.036	1.0	0.0
Oc1ccc(OCc2ccccc2)cc1	1976.055	1.0	0.0
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2	1976.762	1.0	0.0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	1976.705	1.0	0.0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2	1976.705	1.0	0.0
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1	1976.016	1.0	0.0
Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O	1997.422	0.0	1.0
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	1976.303	0.0	1.0
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	1976.303	1.0	0.0
O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1	1976.208	1.0	0.0
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	1988.377	0.0	1.0
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1	1974.444	1.0	0.0
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	1988.377	1.0	0.0
O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O	1976.514	1.0	0.0
O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O	1975.403	1.0	0.0
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-]	1974.655	1.0	0.0
OC[C@H]1O[C@H](O)[C@H](F)[C@@H](O)[C@@H]1O	2004.749	1.0	0.0
CCP(CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O	1982.378	1.0	0.0
CN(N=O)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O	1973.811	1.0	0.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	1999.537	0.0	1.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1	1999.537	1.0	0.0
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1	2000.552	1.0	0.0
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1	2000.552	0.0	1.0
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1	1989.184	0.0	1.0
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O	1994.208	0.0	1.0
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1	1974.981	0.0	1.0
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])cc1	1976.342	1.0	0.0
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1	1975.288	1.0	0.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F	2007.011	0.0	1.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F	2007.011	1.0	0.0
CCCCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)OC(C)C)[C@@H](O)C[C@H]1O	1988.839	1.0	0.0
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O	1976.208	1.0	0.0
CCC1(c2ccccc2)CCC(=O)NC1=O	1975.556	1.0	0.0
CCC1(c2ccccc2)NC(=O)N(C)C1=O	1978.66	1.0	0.0
CCN1C(=O)NC(c2ccccc2)C1=O	1976.208	1.0	0.0
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21	1980.658	1.0	1.0
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21	1976.973	1.0	0.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC	2003.734	1.0	0.0
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC	1983.471	1.0	0.0
CC[C@@H](C(N)=O)N1CCCC1=O	1985.89	1.0	0.0
C=CN1CCCC1=O	1973.255	1.0	0.0
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1	1976.036	0.0	1.0
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O	1975.614	0.0	1.0
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C	1974.751	1.0	0.0
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1	1973.044	1.0	0.0
COc1c2occc2cc2ccc(=O)oc12	1976.801	1.0	0.0
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C	1992.53	1.0	1.0
CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C	2009.195	1.0	0.0
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	1993.764	0.0	1.0
CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	1999.077	0.0	1.0
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1	2005.345	0.0	1.0
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1	2005.345	1.0	0.0
CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O	1976.016	1.0	0.0
CC1=CC(=O)c2ccccc2C1=O	1973.6	1.0	0.0
CN1C(=O)CC(C)(c2ccccc2)C1=O	1976.131	1.0	0.0
CN1C(=O)CC(c2ccccc2)C1=O	1979.523	1.0	0.0
CN1C(=O)OC(C)(C)C1=O	1976.131	1.0	0.0
CCC1(C)OC(=O)N(C)C1=O	1979.523	1.0	0.0
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1	1975.69	1.0	0.0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1	1981.362	1.0	0.0
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C	1976.036	1.0	0.0
CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C	1978.373	1.0	0.0
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1	1993.786	1.0	0.0
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(c4cccnc4)=CC[C@@H]32)C1	1993.786	0.0	1.0
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	1981.074	0.0	1.0
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	1981.074	1.0	0.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C	1976.093	1.0	0.0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C	1976.036	1.0	0.0
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1	1996.967	1.0	0.0
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C	1973.082	1.0	0.0
CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21	1975.633	1.0	0.0
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1	1990.466	1.0	0.0
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1	1990.466	0.0	1.0
CN1CCN(c2ccc3c(c2)N/C(=C2\C(=O)N=c4cccc(F)c4=C2N)N3)CC1	2018.567	0.0	1.0
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C	1985.044	1.0	0.0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C	1989.992	1.0	0.0
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1	1991.89	0.0	1.0
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1	1981.729	0.0	1.0
COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3	1988.074	1.0	0.0
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC	1992.038	1.0	0.0
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC	2007.759	1.0	0.0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1	1976.055	1.0	0.0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1	1976.648	1.0	0.0
C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12	1995.225	0.0	1.0
C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12	1995.225	1.0	0.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O	1974.981	1.0	0.0
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO	1976.016	1.0	1.0
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO	1976.495	1.0	0.0
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O	1979.871	1.0	0.0
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O	1979.871	0.0	1.0
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF	1994.515	1.0	0.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl	1988.265	1.0	0.0
C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC	1987.079	1.0	0.0
CC[C@@H]1/C=C(/C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC	2004.366	1.0	0.0
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1	1979.847	1.0	0.0
CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O	1985.005	1.0	0.0
Nc1cc(-c2ccncc2)c[nH]c1=O	1977.049	1.0	0.0
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1	1981.323	1.0	0.0
O=P1(NCCCl)OCCCN1CCCl	1980.634	1.0	1.0
O=P1(N(CCCl)CCCl)NCCCO1	1976.036	1.0	1.0
O=C1c2ccccc2C(=O)C1c1ccccc1	1976.322	1.0	0.0
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1	1976.284	1.0	0.0
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	1975.499	1.0	0.0
Nc1nc2ccc(OC(F)(F)F)cc2s1	1982.323	1.0	0.0
CCOc1ccc2nc(S(N)(=O)=O)sc2c1	1976.877	1.0	0.0
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O	1997.422	0.0	1.0
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O	1997.422	1.0	0.0
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1	1973.236	1.0	0.0
Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1	1999.247	0.0	1.0
C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5	1988.033	1.0	0.0
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21	1975.575	0.0	1.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	1976.858	1.0	0.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1	1976.858	1.0	0.0
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21	1973.044	1.0	0.0
Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F	1992.675	1.0	0.0
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1	1991.871	1.0	0.0
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1	1995.014	1.0	0.0
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC	1976.169	1.0	0.0
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC	1977.414	1.0	0.0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	1974.482	1.0	0.0
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC	1978.814	1.0	0.0
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5COC(c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O	2008.295	1.0	0.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	1996.833	0.0	1.0
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1	1976.667	1.0	0.0
CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1	2002.444	1.0	0.0
Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C	2000.036	0.0	1.0
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12	1976.036	1.0	0.0
Cn1cnc([N+](=O)[O-])c1C[N+](C)(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(Cl)c(Br)c3)ncnc2cn1	2017.973	0.0	1.0
CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1	2008.372	0.0	1.0
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2	1979.082	0.0	1.0
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O	1996.929	1.0	0.0
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1	1976.284	1.0	0.0
Cn1nnc2c(C(N)=O)ncn2c1=O	1990.814	1.0	1.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O	1977.184	1.0	0.0
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC	1977.299	1.0	0.0
CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1	1982.014	1.0	0.0
CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I	1988.918	1.0	0.0
CN(C)N/N=C1/N=CN=C1C(N)=O	2003.427	0.0	1.0
CN(C)c1nc(N(C)C)nc(N(C)C)n1	1976.705	1.0	0.0
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1	2009.962	1.0	0.0
CCOc1ccc(-c2cc(C)cn2-c2ccc(S(N)(=O)=O)cc2)cc1	1997.77	0.0	1.0
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N	1993.611	1.0	0.0
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1	1978.641	1.0	0.0
CCOC(=O)c1cncn1C(C)c1ccccc1	1976.495	1.0	0.0
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1	1983.205	1.0	0.0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2	1982.148	1.0	0.0
CCNC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O	2001.433	1.0	0.0
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1	1976.418	1.0	0.0
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1	1986.921	1.0	0.0
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1	2003.6	1.0	0.0
CCCOC(=O)Cn1cc(I)c(=O)c(I)c1	1976.112	1.0	0.0
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2	1975.019	1.0	0.0
CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2	2004.019	0.0	1.0
CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1	2002.849	1.0	0.0
CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1	2012.38	1.0	0.0
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21	1976.208	1.0	0.0
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21	1975.23	1.0	0.0
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1	1976.169	1.0	0.0
CCCc1cc(=O)[nH]c(=S)[nH]1	1977.778	1.0	0.0
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O	1978.603	1.0	0.0
CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1	2005.362	1.0	0.0
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1	1976.284	1.0	0.0
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1	1986.674	0.0	1.0
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2	2011.764	0.0	1.0
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC	1981.266	0.0	1.0
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1	1973.293	1.0	0.0
CCC1(C)CC(=O)NC1=O	1976.131	1.0	0.0
CCC1(c2ccccc2)C(=O)NCNC1=O	1976.208	1.0	0.0
